Age Band,Gender,Patient Health Risk Level,Clinical Condition Type,Clinical Condition,Managing Physician Specialty,Managing Physician,Member Count,Episode Count,YTD Inpatient Short Stay Utilization,Annualized Inpatient Short Stay Utilization,Benchmark Inpatient Short Stay Utilization,YTD 30D Readmission Rate,YTD 30D Readmission Rate - D,YTD 30D Readmission Rate - N,Annualized 30D Readmission Rate,Annualized 30D Readmission Rate - D,Annualized 30D Readmission Rate - N,Benchmark 30D Readmission Rate,Benchmark 30D Readm Rate - D,Benchmark 30D Readm Rate - N,YTD 30D Post Discharge ER Rate,YTD 30D Post Discharge ER Rate - D,YTD 30D Post Discharge ER Rate - N,Annualized 30D Post Discharge ER Rate,Annualized 30D Post Discharge ER Rate - D,Annualized 30D Post Discharge ER Rate - N,Benchmark 30D Post Discharge ER Rate,Benchmark 30D ER Rate - D,Benchmark 30D ER Rate - N
65-74,M,Mid,Chronic,Ischemic Heart Disease,Cardiology,Physician22,9,9,0.045749131,0.100648088,0.095855322,0.062210176,0.397149427,0.024706736,0.07776272,0.87372874,0.067943523,0.070693382,0.855,0.060442841,0.02240966,0.397149427,0.008899983,0.028012074,0.87372874,0.024474954,0.026678166,0.855,0.022809832
65-74,M,Mid,Chronic,Ischemic Heart Disease,Cardiology,Physician24,8,8,0.040665894,0.089464967,0.085204731,0.062210176,0.368422327,0.022919618,0.07776272,0.810529119,0.063028949,0.070693382,0.76,0.05372697,0.02240966,0.368422327,0.008256219,0.028012074,0.810529119,0.022704602,0.026678166,0.76,0.020275406
65-74,M,Mid,Chronic,Osteoporosis,Primary Care,Physician11,1,1,0.005393296,0.011865252,0.01130024,0.050982484,0.045285199,0.002308752,0.063728105,0.099627437,0.006349068,0.057934641,0.095,0.005503791,0.022789664,0.045285199,0.001032034,0.02848708,0.099627437,0.002838095,0.027130552,0.095,0.002577402
65-74,M,Mid,Chronic,Osteoporosis,Primary Care,Physician16,1,1,0.005393296,0.011865252,0.01130024,0.050982484,0.044184854,0.002252654,0.063728105,0.097206678,0.006194797,0.057934641,0.095,0.005503791,0.022789664,0.044184854,0.001006958,0.02848708,0.097206678,0.002769134,0.027130552,0.095,0.002577402
65-74,M,Mid,Chronic,Osteoporosis,Primary Care,Physician14,2,2,0.010786593,0.023730504,0.02260048,0.050982484,0.086753744,0.004422921,0.063728105,0.190858237,0.012163034,0.057934641,0.19,0.011007582,0.022789664,0.086753744,0.001977089,0.02848708,0.190858237,0.005436994,0.027130552,0.19,0.005154805
65-74,M,Mid,Chronic,Osteoporosis,Primary Care,Physician15,4,4,0.021573185,0.047461007,0.045200959,0.050982484,0.181992409,0.009278425,0.063728105,0.4003833,0.025515669,0.057934641,0.38,0.022015164,0.022789664,0.181992409,0.004147546,0.02848708,0.4003833,0.011405751,0.027130552,0.38,0.01030961
65-74,M,Mid,Chronic,Osteoporosis,Primary Care,Physician10,1,1,0.005393296,0.011865252,0.01130024,0.050982484,0.046321366,0.002361578,0.063728105,0.101907006,0.00649434,0.057934641,0.095,0.005503791,0.022789664,0.046321366,0.001055648,0.02848708,0.101907006,0.002903033,0.027130552,0.095,0.002577402
65-74,M,Mid,Chronic,Osteoporosis,Primary Care,Physician13,5,5,0.026966481,0.059326259,0.056501199,0.050982484,0.221505276,0.011292889,0.063728105,0.487311608,0.031055445,0.057934641,0.475,0.027518955,0.022789664,0.221505276,0.005048031,0.02848708,0.487311608,0.013882085,0.027130552,0.475,0.012887012
65-74,M,Mid,Chronic,Cancer,Oncology,Physician41,7,7,0.071144983,0.156518962,0.149065678,0.061283609,0.651402655,0.039920305,0.076604511,1.433085842,0.10978084,0.069640464,1.33,0.092621818,0.024463153,0.651402655,0.015935363,0.030578942,1.433085842,0.043822248,0.029122801,1.33,0.038733326
65-74,M,Mid,Chronic,Cancer,Oncology,Physician40,4,4,0.040654276,0.089439407,0.085180388,0.061283609,0.329586156,0.020198229,0.076604511,0.725089543,0.05554513,0.069640464,0.76,0.052926753,0.024463153,0.329586156,0.008062717,0.030578942,0.725089543,0.022172471,0.029122801,0.76,0.022133329
65-74,M,Mid,Chronic,Cancer,Oncology,Physician43,6,6,0.060981414,0.13415911,0.127770581,0.061283609,0.508633913,0.031170922,0.076604511,1.118994609,0.085720035,0.069640464,1.14,0.079390129,0.024463153,0.508633913,0.012442789,0.030578942,1.118994609,0.034217671,0.029122801,1.14,0.033199994
65-74,M,Mid,Chronic,Cancer,Oncology,Physician42,1,1,0.010163569,0.022359852,0.021295097,0.061283609,0.08512619,0.00521684,0.076604511,0.187277619,0.01434631,0.069640464,0.19,0.013231688,0.024463153,0.08512619,0.002082455,0.030578942,0.187277619,0.005726751,0.029122801,0.19,0.005533332
65-74,M,Mid,Chronic,Asthma,Primary Care,Physician11,2,2,0.005848661,0.012867054,0.012254337,0.046248642,0.072231087,0.00334059,0.057810803,0.158908392,0.009186622,0.052555275,0.150964813,0.007933997,0.021111479,0.072231087,0.001524905,0.026389349,0.158908392,0.004193489,0.025132713,0.150964813,0.003794155
65-74,M,Mid,Chronic,Asthma,Primary Care,Physician10,1,1,0.002924331,0.006433527,0.006127169,0.046248642,0.037351228,0.001727444,0.057810803,0.082172701,0.00475047,0.052555275,0.075482406,0.003966999,0.021111479,0.037351228,0.00078854,0.026389349,0.082172701,0.002168484,0.025132713,0.075482406,0.001897078
65-74,M,Mid,Chronic,Asthma,Primary Care,Physician13,2,2,0.005848661,0.012867054,0.012254337,0.046248642,0.070694243,0.003269513,0.057810803,0.155527334,0.00899116,0.052555275,0.150964813,0.007933997,0.021111479,0.070694243,0.00149246,0.026389349,0.155527334,0.004104265,0.025132713,0.150964813,0.003794155
75-85,F,High,Acute,G.I. Hemorrhage,Gastroenterologist,Physician19,1,1,0.052814259,0.11619137,0.110658448,0.104830002,0.556648577,0.058353471,0.131037502,1.22462687,0.160472046,0.119125002,1.16674598,0.138988617,0.068946718,0.556648577,0.038379093,0.086183398,1.22462687,0.105542505,0.082079427,1.16674598,0.095765841
75-85,F,High,Acute,G.I. Hemorrhage,Gastroenterologist,Physician17,1,1,0.052814259,0.11619137,0.110658448,0.104830002,0.507765,0.053229006,0.131037502,1.117083001,0.146379766,0.119125002,1.16674598,0.138988617,0.068946718,0.507765,0.03500873,0.086183398,1.117083001,0.096274009,0.082079427,1.16674598,0.095765841
75-85,F,High,Acute,Joint Replacement,Orthopedics,Physician8,2,2,0.112584039,0.247684886,0.235890367,0.100775795,1.124735375,0.113346102,0.125969744,2.474417825,0.311701779,0.114517949,2.204,0.252397559,0.065379645,1.124735375,0.073534799,0.081724556,2.474417825,0.202220697,0.07783291,2.204,0.171543734
75-85,F,High,Acute,Joint Replacement,Orthopedics,Physician6,1,1,0.056292019,0.123842443,0.117945184,0.100775795,0.567525153,0.057192798,0.125969744,1.248555336,0.157280196,0.114517949,1.102,0.12619878,0.065379645,0.567525153,0.037104593,0.081724556,1.248555336,0.10203763,0.07783291,1.102,0.085771867
75-85,F,High,Acute,Joint Replacement,Orthopedics,Physician7,1,1,0.056292019,0.123842443,0.117945184,0.100775795,0.601024998,0.060568772,0.125969744,1.322254996,0.166564123,0.114517949,1.102,0.12619878,0.065379645,0.601024998,0.039294801,0.081724556,1.322254996,0.108060702,0.07783291,1.102,0.085771867
75-85,F,High,Acute,Pneumonia,Primary Care,Physician12,1,1,0.049586411,0.109090104,0.103895337,0.114925744,0.51417054,0.059091432,0.143657179,1.131175188,0.162501437,0.130597436,1.134907495,0.148216009,0.074588977,0.51417054,0.038351454,0.093236221,1.131175188,0.105466499,0.088796401,1.134907495,0.100775701
75-85,F,High,Acute,Percutaneous Coronary Intervention,Cardiology,Physician25,1,1,0.037502949,0.082506489,0.078577608,0.115066588,0.500162982,0.057552048,0.143833235,1.10035856,0.158268131,0.130757486,1.197,0.156516711,0.071017403,0.500162982,0.035520276,0.088771754,1.10035856,0.097680759,0.084544527,1.197,0.101199799
75-85,F,High,Acute,Intracranial Hemorrhage,Neurology,Physician28,1,1,0.030966722,0.068126788,0.064882656,0.135501806,0.515475768,0.069847898,0.169377258,1.134046691,0.192081719,0.153979325,1.124315004,0.173121266,0.065701454,0.515475768,0.033867508,0.082126818,1.134046691,0.093135646,0.078216017,1.124315004,0.087939441
75-85,F,High,Acute,Esophagitis,Gastroenterologist,Physician19,1,1,0.066964149,0.147321129,0.140305837,0.119216208,0.531694852,0.063386644,0.14902026,1.169728675,0.174313271,0.135472964,1.180184748,0.159883126,0.070000641,0.531694852,0.03721898,0.087500801,1.169728675,0.102352196,0.083334096,1.180184748,0.098349629
75-85,F,High,Acute,Esophagitis,Gastroenterologist,Physician21,3,3,0.200892448,0.441963387,0.420917511,0.119216208,1.495742374,0.178316734,0.14902026,3.290633222,0.490371019,0.135472964,3.540554243,0.479649377,0.070000641,1.495742374,0.104702925,0.087500801,3.290633222,0.287933043,0.083334096,3.540554243,0.295048888
75-85,F,High,Acute,Sepsis,Intensive Care,Physician3,2,2,0.1398098,0.307581559,0.292934818,0.136636883,1.296878344,0.177201414,0.170796103,2.853132357,0.487303889,0.155269185,2.354905843,0.36564431,0.068983354,1.296878344,0.089463018,0.086229193,2.853132357,0.2460233,0.082123041,2.354905843,0.193392029
75-85,F,High,Acute,Sepsis,Intensive Care,Physician2,1,1,0.0699049,0.153790779,0.146467409,0.136636883,0.580337317,0.079295482,0.170796103,1.276742098,0.218062575,0.155269185,1.177452922,0.182822155,0.068983354,0.580337317,0.040033615,0.086229193,1.276742098,0.110092441,0.082123041,1.177452922,0.096696014
75-85,F,High,Acute,Sepsis,Intensive Care,Physician1,1,1,0.0699049,0.153790779,0.146467409,0.136636883,0.583097536,0.07967263,0.170796103,1.282814579,0.219099731,0.155269185,1.177452922,0.182822155,0.068983354,0.583097536,0.040224024,0.086229193,1.282814579,0.110616066,0.082123041,1.177452922,0.096696014
75-85,F,High,Acute,Urinary Tract Infections,Primary Care,Physician12,1,1,0.040485543,0.089068194,0.084826851,0.13237719,0.560086598,0.07414269,0.165471487,1.232190515,0.203892397,0.150428625,1.164031943,0.175103724,0.068808953,0.560086598,0.038538972,0.086011191,1.232190515,0.105982174,0.08191542,1.164031943,0.095352165
75-85,F,High,Acute,Urinary Tract Infections,Primary Care,Physician14,1,1,0.040485543,0.089068194,0.084826851,0.13237719,0.549979985,0.072804805,0.165471487,1.209955966,0.200213213,0.150428625,1.164031943,0.175103724,0.068808953,0.549979985,0.037843547,0.086011191,1.209955966,0.104069753,0.08191542,1.164031943,0.095352165
75-85,F,High,Acute,Urinary Tract Infections,Primary Care,Physician13,1,1,0.040485543,0.089068194,0.084826851,0.13237719,0.561043371,0.074269345,0.165471487,1.234295417,0.204240698,0.150428625,1.164031943,0.175103724,0.068808953,0.561043371,0.038604807,0.086011191,1.234295417,0.106163219,0.08191542,1.164031943,0.095352165
75-85,F,High,Acute,Small & Large Bowel Procedures,Gastroenterologist,Physician19,1,1,0.041899248,0.092178347,0.087788901,0.109739609,0.538136748,0.059054916,0.137174511,1.183900845,0.162401019,0.124704101,1.102,0.137423919,0.075492012,0.538136748,0.040625026,0.094365015,1.183900845,0.111718821,0.089871443,1.102,0.09903833
75-85,F,High,Acute,Small & Large Bowel Procedures,Gastroenterologist,Physician21,2,2,0.083798497,0.184356693,0.175577803,0.109739609,0.991758595,0.1088352,0.137174511,2.18186891,0.299296801,0.124704101,2.204,0.274847838,0.075492012,0.991758595,0.074869852,0.094365015,2.18186891,0.205892093,0.089871443,2.204,0.198076661
75-85,F,High,Acute,Acute Myocardial Infarction,Cardiology,Physician26,2,2,0.124919266,0.274822385,0.261735604,0.110116262,1.109849219,0.122212448,0.137645328,2.441668283,0.336084231,0.125132116,2.24169636,0.280508209,0.066733734,1.109849219,0.074064383,0.083417168,2.441668283,0.203677053,0.079444922,2.24169636,0.178091392
75-85,F,High,Acute,Hip & Femur Procedures,Orthopedics,Physician5,1,1,0.045684519,0.100505943,0.095719945,0.12509748,0.481259262,0.060204321,0.15637185,1.058770377,0.165561883,0.142156227,1.102,0.156656163,0.073813455,0.481259262,0.035523409,0.092266819,1.058770377,0.097689375,0.087873161,1.102,0.096836224
75-85,F,High,Chronic,Hyperlipidemia,Primary Care,Physician12,12,12,0.034178211,0.075192064,0.071611489,0.062401391,0.369150513,0.023035505,0.078001738,0.812131129,0.06334764,0.070910671,0.776390465,0.055054369,0.036373828,0.369150513,0.013427417,0.045467285,0.812131129,0.036925397,0.043302176,0.776390465,0.033619396
75-85,F,High,Chronic,Hyperlipidemia,Primary Care,Physician11,4,4,0.011392737,0.025064021,0.023870496,0.062401391,0.127039723,0.007927455,0.078001738,0.279487391,0.021800502,0.070910671,0.258796822,0.018351456,0.036373828,0.127039723,0.004620921,0.045467285,0.279487391,0.012707533,0.043302176,0.258796822,0.011206465
75-85,F,High,Chronic,Hyperlipidemia,Primary Care,Physician14,3,3,0.008544553,0.018798016,0.017902872,0.062401391,0.090485832,0.005646442,0.078001738,0.199068831,0.015527715,0.070910671,0.194097616,0.013763592,0.036373828,0.090485832,0.003291316,0.045467285,0.199068831,0.009051119,0.043302176,0.194097616,0.008404849
75-85,F,High,Chronic,Hyperlipidemia,Primary Care,Physician15,2,2,0.005696368,0.012532011,0.011935248,0.062401391,0.063852439,0.003984481,0.078001738,0.140475365,0.010957323,0.070910671,0.129398411,0.009175728,0.036373828,0.063852439,0.002322558,0.045467285,0.140475365,0.006387033,0.043302176,0.129398411,0.005603233
75-85,F,High,Chronic,Hyperlipidemia,Primary Care,Physician10,10,10,0.028481842,0.062660053,0.059676241,0.062401391,0.326064093,0.020346853,0.078001738,0.717341004,0.055953845,0.070910671,0.646992054,0.045878641,0.036373828,0.326064093,0.011860199,0.045467285,0.717341004,0.032615548,0.043302176,0.646992054,0.028016164
75-85,F,High,Chronic,Hyperlipidemia,Primary Care,Physician13,4,4,0.011392737,0.025064021,0.023870496,0.062401391,0.126683872,0.00790525,0.078001738,0.278704518,0.021739437,0.070910671,0.258796822,0.018351456,0.036373828,0.126683872,0.004607977,0.045467285,0.278704518,0.012671938,0.043302176,0.258796822,0.011206465
75-85,F,High,Chronic,Hyperlipidemia,Primary Care,Physician9,2,2,0.005696368,0.012532011,0.011935248,0.062401391,0.058045658,0.00362213,0.078001738,0.127700447,0.009960857,0.070910671,0.129398411,0.009175728,0.036373828,0.058045658,0.002111343,0.045467285,0.127700447,0.005806193,0.043302176,0.129398411,0.005603233
75-85,F,High,Chronic,Chronic Kidney Disease,Nephrology,Physician38,2,2,0.034086259,0.074989771,0.071418829,0.076869012,0.249777149,0.019200123,0.096086265,0.549509728,0.052800337,0.08735115,0.57,0.049790156,0.032615636,0.249777149,0.008146641,0.040769546,0.549509728,0.022403262,0.038828139,0.57,0.022132039
75-85,F,High,Chronic,Chronic Kidney Disease,Nephrology,Physician39,7,7,0.119301908,0.262464197,0.249965902,0.076869012,0.963330276,0.074050247,0.096086265,2.119326608,0.203638178,0.08735115,1.995,0.174265545,0.032615636,0.963330276,0.03141963,0.040769546,2.119326608,0.086403983,0.038828139,1.995,0.077462137
75-85,F,High,Chronic,Chronic Kidney Disease,Nephrology,Physician36,10,10,0.170431297,0.374948853,0.357094146,0.076869012,1.37181713,0.105450228,0.096086265,3.017997687,0.289988126,0.08735115,2.85,0.248950778,0.032615636,1.37181713,0.044742689,0.040769546,3.017997687,0.123042394,0.038828139,2.85,0.110660195
75-85,F,High,Chronic,Chronic Kidney Disease,Nephrology,Physician37,4,4,0.068172519,0.149979541,0.142837658,0.076869012,0.490727608,0.037721746,0.096086265,1.079600739,0.103734803,0.08735115,1.14,0.099580311,0.032615636,0.490727608,0.016005393,0.040769546,1.079600739,0.044014831,0.038828139,1.14,0.044264078
75-85,F,High,Chronic,Depression ,Primary Care,Physician12,2,2,0.021577819,0.047471203,0.045210669,0.077038542,0.182160058,0.014033345,0.096298177,0.400752128,0.038591699,0.087543797,0.38,0.033266643,0.028971236,0.182160058,0.005277402,0.036214045,0.400752128,0.014512856,0.034489567,0.38,0.013106035
75-85,F,High,Chronic,Depression ,Primary Care,Physician11,3,3,0.032366729,0.071206804,0.067816004,0.077038542,0.276909575,0.02133271,0.096298177,0.609201065,0.058664952,0.087543797,0.57,0.049899964,0.028971236,0.276909575,0.008022413,0.036214045,0.609201065,0.022061635,0.034489567,0.57,0.019659053
75-85,F,High,Chronic,Depression ,Primary Care,Physician16,1,1,0.01078891,0.023735601,0.022605335,0.077038542,0.090645549,0.006983201,0.096298177,0.199420209,0.019203803,0.087543797,0.19,0.016633321,0.028971236,0.090645549,0.002626114,0.036214045,0.199420209,0.007221812,0.034489567,0.19,0.006553018
75-85,F,High,Chronic,Depression ,Primary Care,Physician15,4,4,0.043155639,0.094942406,0.090421339,0.077038542,0.37467535,0.028864443,0.096298177,0.824285769,0.079377217,0.087543797,0.76,0.066533286,0.028971236,0.37467535,0.010854808,0.036214045,0.824285769,0.029850722,0.034489567,0.76,0.026212071
75-85,F,High,Chronic,Depression ,Primary Care,Physician10,2,2,0.021577819,0.047471203,0.045210669,0.077038542,0.188923117,0.014554361,0.096298177,0.415630858,0.040024494,0.087543797,0.38,0.033266643,0.028971236,0.188923117,0.005473336,0.036214045,0.415630858,0.015051675,0.034489567,0.38,0.013106035
75-85,F,High,Chronic,Depression ,Primary Care,Physician13,5,5,0.053944549,0.118678007,0.113026673,0.077038542,0.458987792,0.03535975,0.096298177,1.009773141,0.097239313,0.087543797,0.95,0.083166607,0.028971236,0.458987792,0.013297444,0.036214045,1.009773141,0.03656797,0.034489567,0.95,0.032765088
75-85,F,High,Chronic,Alzheimer's Disease/Dementia,Neurology,Physician27,6,6,0.02887699,0.063529378,0.06050417,0.067943544,0.270501375,0.018378822,0.08492943,0.595103025,0.050541761,0.077208573,0.57,0.044008886,0.034197976,0.270501375,0.0092506,0.04274747,0.595103025,0.025439149,0.040711876,0.57,0.023205769
75-85,F,High,Chronic,Alzheimer's Disease/Dementia,Neurology,Physician28,17,17,0.081818138,0.179999904,0.17142848,0.067943544,0.711454668,0.048338751,0.08492943,1.565200269,0.132931566,0.077208573,1.615,0.124691845,0.034197976,0.711454668,0.02433031,0.04274747,1.565200269,0.066908352,0.040711876,1.615,0.06574968
75-85,F,High,Chronic,Alzheimer's Disease/Dementia,Neurology,Physician29,6,6,0.02887699,0.063529378,0.06050417,0.067943544,0.236640752,0.016078211,0.08492943,0.520609655,0.044215081,0.077208573,0.57,0.044008886,0.034197976,0.236640752,0.008092635,0.04274747,0.520609655,0.022254746,0.040711876,0.57,0.023205769
75-85,F,High,Chronic,Hypertension,Primary Care,Physician12,3,3,0.008243972,0.018136737,0.017273083,0.072148963,0.077637358,0.005601455,0.090186203,0.170802188,0.015404001,0.081987458,0.161748014,0.013261308,0.032446645,0.077637358,0.002519072,0.040558306,0.170802188,0.006927447,0.038626958,0.161748014,0.006247834
75-85,F,High,Chronic,Hypertension,Primary Care,Physician11,13,13,0.035723877,0.078592529,0.074850028,0.072148963,0.346752121,0.025017806,0.090186203,0.762854667,0.068798966,0.081987458,0.700908059,0.05746567,0.032446645,0.346752121,0.011250943,0.040558306,0.762854667,0.030940093,0.038626958,0.700908059,0.027073946
75-85,F,High,Chronic,Hypertension,Primary Care,Physician16,2,2,0.005495981,0.012091158,0.011515389,0.072148963,0.052188764,0.003765365,0.090186203,0.114815281,0.010354754,0.081987458,0.107832009,0.008840872,0.032446645,0.052188764,0.00169335,0.040558306,0.114815281,0.004656713,0.038626958,0.107832009,0.004165222
75-85,F,High,Chronic,Hypertension,Primary Care,Physician14,7,7,0.019235934,0.042319054,0.040303861,0.072148963,0.18022422,0.013002991,0.090186203,0.396493285,0.035758224,0.081987458,0.377412032,0.030943053,0.032446645,0.18022422,0.005847671,0.040558306,0.396493285,0.016081096,0.038626958,0.377412032,0.014578279
75-85,F,High,Chronic,Hypertension,Primary Care,Physician15,4,4,0.010991962,0.024182317,0.023030778,0.072148963,0.109385782,0.007892071,0.090186203,0.240648721,0.021703194,0.081987458,0.215664018,0.017681745,0.032446645,0.109385782,0.003549202,0.040558306,0.240648721,0.009760304,0.038626958,0.215664018,0.008330445
75-85,F,High,Chronic,Hypertension,Primary Care,Physician10,5,5,0.013739953,0.030227896,0.028788472,0.072148963,0.135687251,0.009789694,0.090186203,0.298511953,0.02692166,0.081987458,0.269580023,0.022102181,0.032446645,0.135687251,0.004402596,0.040558306,0.298511953,0.012107139,0.038626958,0.269580023,0.010413056
75-85,F,High,Chronic,Hypertension,Primary Care,Physician13,21,21,0.057707801,0.126957162,0.120911583,0.072148963,0.55872558,0.040311471,0.090186203,1.229196277,0.110856545,0.081987458,1.132236095,0.092829159,0.032446645,0.55872558,0.01812877,0.040558306,1.229196277,0.049854119,0.038626958,1.132236095,0.043734836
75-85,F,High,Chronic,Stroke,Cardiology,Physician23,3,3,0.057267276,0.125988007,0.119988578,0.059226586,0.576667397,0.034154041,0.074033233,1.268668274,0.093923614,0.067302939,1.14,0.07672535,0.032113917,0.576667397,0.018519049,0.040142396,1.268668274,0.050927384,0.038230853,1.14,0.043583173
75-85,F,High,Chronic,Stroke,Cardiology,Physician26,5,5,0.09544546,0.209980011,0.199980963,0.059226586,0.943596583,0.055886004,0.074033233,2.075912482,0.153686512,0.067302939,1.9,0.127875584,0.032113917,0.943596583,0.030302582,0.040142396,2.075912482,0.083332101,0.038230853,1.9,0.072638621
